"ph","Hardness","Solids","Chloramines","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
-1.00035149256589,1.03742186016843,-0.928789940679748,1.58236115979819,0.20184827089279,0.136023814461658,-1.11734071395024,2.40791279966209,"No Potable"
-0.115886424159336,-1.27856270123555,-0.0975292637914854,0.509311046379195,0.302280816430289,0.106518300282685,0.306178614269358,-0.448686623455828,"No Potable"
-0.518680407808857,0.569051394739074,1.63520291890767,-0.0203582518481838,-0.146741237936268,0.479196210385744,0.32534127442365,-1.96513956220994,"No Potable"
-0.318536397738067,0.0271067820994445,-0.495386659401281,-1.66259072387732,-2.13041351874715,-1.34503333002759,0.456071297843638,0.780153489400186,"No Potable"
-1.01014203188923,-0.921619987853659,-0.0927183272182213,0.305543769695177,-1.48500666635471,-0.0364369248411309,-0.137315109163778,0.123977530165727,"No Potable"
-0.44167890804696,1.44602451163915,2.07946389815671,-0.271924160681666,0.146712112191146,0.507323307302736,-0.705580348313151,0.228215106411576,"No Potable"
-0.547215104873878,-0.213692980304195,-0.78418266199608,-0.194640453711182,-1.59172715603126,-0.70417980488825,0.927477189977525,-0.610702810253754,"No Potable"
-2.02063718661497,1.14584529656677,-1.18266417495535,-1.60351181860084,-0.950377870039023,1.22510131136723,-1.4619034163996,-0.585084258069907,"No Potable"
1.8772407798319,-0.62495555805033,-1.92972622666523,1.61701091010136,0.646713672708894,0.659583123535718,-0.23187838305199,-0.189593551538747,"No Potable"
1.03297631326147,0.306324082223678,0.768875290637313,-0.508136238969807,1.00634704708203,-0.223269243538159,-1.48017324604882,-1.80821663840986,"No Potable"
0.428712219118268,-0.31171977085999,0.459247795867634,0.561670661956472,-0.332675691215228,2.58947643026953,-1.92076348448224,0.177213428146881,"No Potable"
1.63644533679096,-0.24342309343645,0.514273346867274,-1.93683994381004,-1.25342201101293,0.795022516830584,1.54659971421707,-1.20025607176978,"No Potable"
1.20246493470165,-0.0161973624075326,0.205519384625654,0.242523226909626,1.56033096397115,0.291482114653801,0.589286062453445,0.67591253766079,"No Potable"
0.669792849433679,-0.151385900741959,-0.166405797594414,-1.04660086356294,0.248601890993491,-1.47541420555818,-0.555379923963989,1.55123428264038,"No Potable"
0.237248069336872,-0.400668111943157,-0.188952228421084,-0.212752739265851,-1.00543301689039,-0.954331771270472,0.329833536930623,-0.101765207362677,"No Potable"
-0.239769642129365,-0.593798588308172,0.714928526508794,-0.116793388843637,0.373322319340136,0.528053821218562,-1.62247525251295,-0.205209634154082,"No Potable"
-0.0571478646378372,0.620751907451573,0.124601216077412,1.69453203437544,-0.701115875046145,1.41529567136003,-0.414157834427981,0.553412411003719,"No Potable"
-0.514796754412527,-0.324723215752845,0.325725335939461,-0.259226251779809,1.34918637941833,-0.200533544229164,0.171482463262216,0.906394148704082,"No Potable"
0.320509345414123,-0.588154608033587,-0.812273751643662,-0.68855574228712,-0.877285021031777,0.868868241086681,-1.49660645119273,-0.800997671770917,"No Potable"
-0.0968715036235371,0.34356051368505,0.278387126832237,0.0608330543743815,0.635277025355134,0.667018238419064,0.535833851625396,1.19260263503978,"No Potable"
0.922018329287444,1.80141127127983,1.051551596174,-2.22518378802659,0.0120163467616652,-0.153883380397797,-1.96985965649505,1.37053854741519,"No Potable"
0.470975519311415,-0.423451759366577,-0.325231192239859,-0.205033239226331,0.0937074890276417,-1.05859423719273,0.588534902256867,-0.203415017405855,"No Potable"
1.29420216904083,-0.0465360169605457,-1.43745838896267,-0.596675638670281,1.69982764580169,-0.186135024116128,0.497702591837494,-0.877364626552405,"No Potable"
-0.0869111012874493,-0.838621597460595,-0.508900247228579,-0.454807302278497,-0.669384418734281,0.274471307033056,0.471975454286724,-1.75037475977153,"No Potable"
-1.06953971650327,-1.0076657178737,-0.26574433704803,1.24801320808638,0.817704207294002,0.364710765127935,-1.09098284945113,-0.498411565478237,"No Potable"
0.925164090283252,-0.120068247503503,0.405475250347884,0.701455451531629,0.49642692365269,0.716113695454651,-0.493871057273044,-0.541931301150697,"No Potable"
0.207855317680108,1.18205154729073,1.22463901439586,-0.177814374833524,-0.173050575882317,-1.22482067923367,-1.35006575508977,-1.03256876288972,"No Potable"
0.224689195100739,-0.39630675453661,-0.54124608921043,-1.59662199094047,0.33634205171644,-1.38945143516983,0.875029143745431,-1.88337933528879,"No Potable"
0.0221282242880807,-1.21043115977685,-0.37142726744374,-2.23390523128156,-0.971301672796182,0.495835273147478,0.811062997097916,-0.667372710033379,"No Potable"
-1.12385976647133,0.453857622272807,-1.05260560459882,-1.66524114480987,-1.14997418419327,0.530828979778428,-1.01618157514665,-0.675078220896964,"No Potable"
0.424002427472028,-0.294799833933817,0.0568353507068749,0.213526543890642,-1.30397569400935,1.59851236565094,-0.420870846679736,-1.44005931838008,"No Potable"
0.240709843395865,0.819837386905806,-0.425585853478928,-1.21816955535415,0.376918375184646,-0.081070943123502,2.02272271698439,-2.41426601966257,"No Potable"
-0.290156293278774,-0.181919890241749,0.990077531039294,-0.47640127164188,-0.544756878326332,1.4843260163158,0.450397988580323,1.2443879387036,"No Potable"
1.22912355619622,-1.22384869655597,0.34050788555594,0.325866002414184,-1.03301945833083,-0.209402416216317,-0.238201790597576,-0.436342890683537,"No Potable"
0.575763118466341,0.564384645625305,-0.158454380292029,-0.593201706798418,1.08834839395071,1.03266029059414,0.242590758725688,1.08976880076658,"No Potable"
1.35281686662322,-0.470152752766641,-1.33950245319331,-0.678500009529399,-0.358617203409075,1.18774198800637,-0.764441522222571,-0.16346958451387,"No Potable"
-0.571048981606088,1.60315810463693,-0.75693587702727,0.56360650142055,0.766472784978366,-1.39079185123827,0.20591372850329,-0.336199453202365,"No Potable"
0.525916496579086,0.849394639519939,-0.223497527291858,1.19470888835476,-0.0500032182268587,2.39010665993637,0.392996411588144,1.02127864229042,"No Potable"
0.29001029619718,-0.495347221344966,-0.541998294702254,-0.878869567219146,1.86316724500059,0.172684242372575,-0.469498075675647,0.600306763589406,"No Potable"
-0.969660941959626,-1.74102675593252,-2.19764548926564,2.03843109189319,1.32862232535642,-0.972528302364315,-1.4930530460608,0.161740728678936,"No Potable"
1.23161037958897,0.0910851064679224,-0.0291035197831016,-0.733585882922381,-1.70667825741066,-0.269688967923391,0.413378370389017,2.17116698579353,"No Potable"
0.908391882368855,-1.66531554074457,-1.07249801515106,2.62617856075414,-0.482292096665467,-0.454454859377125,0.198511089108164,0.481891156972875,"No Potable"
-1.01436428965153,-0.94378413217689,0.819444928511579,-1.01736930446494,0.780742334031789,0.900111037893177,0.856371248987645,3.06190283702123,"No Potable"
-0.13081285790968,-1.81590872373362,0.633286258745578,-0.0219729288656364,-1.03984697949834,1.24476142339907,0.915543000021705,-0.178244005280436,"No Potable"
-0.0845397065889365,0.166934067060676,-0.0275283001173704,-0.638023215864949,-0.10845003868943,1.63208605083179,-1.05701948821406,0.0399080207334062,"No Potable"
-0.614757032389856,-0.907099227130727,-0.0725358933461837,0.352272652882229,-1.0592939713269,-0.202062680868821,1.79830715528254,2.68678378618022,"No Potable"
-0.0519196153224203,-0.836390617794661,-0.16503693475909,1.91008258961269,0.39411632311871,-1.35554668395658,-0.582649709022567,-0.786896615667141,"No Potable"
1.20972533094742,1.73498022168762,-1.14412243108226,-1.73997267510686,-0.0438027445840204,-0.339938102083819,-1.6239543427103,-0.726046982650104,"No Potable"
-0.768914135037096,-1.5109229315778,-0.261954281845456,-1.43274266692883,-0.142698952930884,0.372715827721112,1.11370116926551,0.402806948899683,"No Potable"
0.672966624069961,0.709156750108381,-0.95225902649321,-2.10800307365593,0.429911912097285,0.199740519084659,0.819302374558104,-0.567183240982843,"No Potable"
0.507551266838713,0.368402098754295,0.349413014873905,0.107970549137441,0.338474591846715,-0.533236017472336,-0.365795730821686,0.0861006063696909,"No Potable"
-1.2788756851028,1.2897000323325,1.49225580210879,1.17855803479948,3.02825542058971,-0.283977805985548,0.627181707684373,1.45990336295975,"No Potable"
-1.86669732471799,-2.54443045381612,2.14509654529004,-0.403736924277747,-0.419900231477015,0.454627031777873,0.15038585614493,-0.591812612313102,"No Potable"
-0.747657329330577,0.292401059275168,0.973368311073572,1.47230224380632,1.07339560122556,-2.41700765833384,-0.697251885445796,-0.138118228282582,"No Potable"
-2.513190970125,0.0656380623856647,2.67846434971049,0.441375936944824,0.0161573464632132,0.374940580629058,-0.727558795248178,0.360235685130819,"No Potable"
-0.432682631471451,-1.17615442622945,-0.0267460297287762,-1.09137575185937,0.659323273851804,1.40370917545186,0.854398965274598,-0.180651900458928,"No Potable"
-1.08509682362935,0.180656936887629,-1.15059097739606,1.30918030321204,-0.115847000998174,-0.0642173324788595,-0.221941784230421,-1.64954655932244,"No Potable"
-0.51861199517233,-0.316294048488792,-1.93848403461233,0.430422740934187,1.79319069981189,0.0938470707291028,-0.502459860822668,0.804472357186513,"No Potable"
-0.699173385036813,-0.0843585285309156,-0.262844548474444,0.280975228314445,-1.28156000655648,1.27737216604437,0.700543848008038,-0.621569889479025,"No Potable"
0.183364687768098,-0.0449337619332918,0.787312874809043,-1.30222457294885,0.85852598209599,-0.0132296480437659,0.662515967454066,1.48646604666649,"No Potable"
1.37541358830095,-1.09670966954757,-0.270186583976898,-1.99103091054056,0.0233248910943513,0.212360724998862,1.81744975096069,-1.01348961145108,"No Potable"
-0.0927227318598618,0.274833254633417,0.368812925411345,-0.943443119405846,1.27142333454508,-0.417663510887055,0.195401279860258,1.18859698354396,"No Potable"
-1.43283007240579,0.271030897545809,-0.496157748010502,0.631397755907044,-0.147621331890739,-0.996417429277123,-1.17023432568155,1.56774143200499,"No Potable"
-0.892950045669728,0.175313420019926,-1.08855520504448,0.318180799783798,-0.323339501071903,-0.467089015411274,0.49508138188778,0.605047162722958,"No Potable"
-0.89164207262337,-0.352966669986604,-0.510321809159885,-1.1495282687423,-0.204151579996432,0.273821683332536,-2.12457425313123,-0.894154203293544,"No Potable"
-0.221657856580302,0.0373585323839955,0.632923111328142,-0.692399458638673,-0.350644969033581,1.54447016967325,-0.731480214830429,-1.01030960742538,"No Potable"
0.243747329092929,1.72034604048717,0.856687217207582,1.76422309540233,0.488138236561681,-0.323976410063734,1.10104249163283,1.39084402931923,"No Potable"
-1.49657602019892,0.747443186589347,-0.0620849815243226,-0.508493281333484,-0.543004573047877,-1.4501724622077,1.27335314383498,-0.393002067126559,"No Potable"
-0.577972173985786,1.28150517635555,0.332421897149861,0.376874271847027,0.704960950465028,2.36109198391933,0.79060090345941,0.600621793911109,"No Potable"
1.96055131468061,0.465046788274754,-0.960298028942704,-0.381826859116424,0.527322315338921,0.94447204987319,0.392546067302995,-0.72159338599044,"No Potable"
-0.286735972714395,-0.29252067337481,1.03798009877934,0.366383891405495,-1.18045141123595,-0.143965072572765,1.25872297004663,-0.609952827514977,"No Potable"
-0.916707417695769,0.225723093547587,-0.300414487040366,0.584892038915301,3.5064642728001,0.442174954743056,0.174982738082086,-0.58254726446981,"No Potable"
-0.0599123461731367,0.753139882534012,-0.136063742997008,0.783665713728397,-1.23373233109095,-0.606921440076472,-0.221751304931994,1.07813208863195,"No Potable"
0.868427251700736,1.23663388926455,-1.01469677280341,-1.045758739153,1.51526022203765,0.741589965652505,0.487047264045709,0.975554463224569,"No Potable"
-0.580741766067263,0.203917382000304,-0.313603294130259,0.904407164048108,-0.68000786196442,-1.83337564230753,0.635544768607817,-0.666546632730721,"No Potable"
1.48410610685117,-1.60490242489616,-0.141211463842086,0.364238649616079,0.544586210147825,-0.0228904075248995,-0.0174766352726968,0.5690595692085,"No Potable"
-0.735657048601841,-1.26941829252432,-1.41256209812871,-1.14222222873206,-0.493070882320601,0.692506618956015,-0.0295529276716976,0.382613484344748,"No Potable"
-0.436670771857394,0.621064161111982,-0.302982642828972,-0.774062266940195,-0.841388859442369,0.209229928217233,-1.52923811566559,0.582393571162999,"No Potable"
0.543954220210964,2.46693929155631,0.265069281139701,0.276075511548745,-1.47902617337159,-0.755235706875522,0.225829118389462,-1.18900709553829,"No Potable"
-0.523507229473953,-1.30402071732036,0.27338743304313,0.688839642150599,-1.62552599015173,-0.541111452664194,1.53758226014512,-1.05068171502605,"No Potable"
0.326472056145776,1.60686541026662,0.38155201805171,1.13950210266054,0.70711731348696,-0.0451416048983547,0.169309186717692,-0.0329711311272433,"No Potable"
-0.62266577345253,0.46159901060193,2.00932686899601,-0.580006824419589,0.772876592922564,-0.756565825260547,-1.19953113647796,0.798961833789484,"No Potable"
0.346317067745632,0.101197179140802,-0.650655383753792,1.76066943714771,-0.0668444419831197,-1.13565781104795,2.09138519049556,-1.33170889415694,"No Potable"
-0.629421572042541,0.556336128932579,-1.19139053244774,0.0671299347627941,-1.01654989573373,-0.320563909733177,1.99533380388284,-0.38442457688226,"No Potable"
1.96544018955222,1.84354005025703,0.77992350902489,0.516859791620671,1.56805397941722,-1.66127686247242,-1.96985965649505,0.535439369053555,"No Potable"
0.52224245640785,0.459230143248221,1.48469494362118,1.13419109469527,2.098874380851,0.723588670871046,0.351035755256922,-1.39389307057815,"No Potable"
0.404728163732113,1.14855931662013,-0.0323515778011893,-0.515916924472152,0.575608713200436,0.0328317230812639,-1.83839842623619,-0.315306207570677,"No Potable"
0.570841345607096,-0.134473462716003,-0.600476653548587,0.911482699860756,0.0694281976679189,0.0241412129534549,0.714040499552834,-0.407386799927613,"No Potable"
0.545246451815358,1.27953113597057,-0.325404729007247,-0.808610898726081,0.108550366822087,-1.70351686000328,0.0582036357839022,-0.35166298208445,"No Potable"
-0.264567108676075,0.798569125532388,0.389267929675298,-1.36770849037318,-1.33337072383916,1.53680363862388,0.392311633538572,-0.0490815658370793,"No Potable"
-0.73755597301082,2.37979891083539,-1.72944531463654,1.86784763316774,-1.30017688287973,-0.665662757670587,-1.66120972372018,-1.76873936972688,"No Potable"
-1.28941630617945,-0.0968586127508056,-0.531726082636518,0.454908643486584,0.230247835047791,0.962948224805325,0.0111779425261746,0.738852750441388,"No Potable"
1.69109711031457,-2.3569294860108,1.94336958175284,1.40153287967068,1.07333745568903,0.204715984949519,-0.442449882951438,-1.20682548408823,"No Potable"
1.31750626290993,-0.934495849425972,-0.234216642167084,0.0964647668889694,-0.071979848321649,1.0547406986953,-1.25667121994598,-0.689991975614995,"No Potable"
-0.805521456618614,-0.025191750467114,2.44314718740413,0.154003611984151,-1.24310988277927,0.228714265998656,-0.929987856207472,1.09155617817521,"No Potable"
-2.04323862509189,-0.163282326696217,0.571137478321011,-0.949767112066489,2.9106306318157,1.16042125052599,0.727905146009738,-0.490051806465315,"No Potable"
0.199077935717089,0.686702665617064,-1.5945638324396,-0.532939817334412,1.15284084665381,0.270884840622561,-0.958244828442169,1.16975660094935,"No Potable"
0.109277609803923,-0.261842297804635,0.277794276257529,0.0444914610176123,-0.988979195802722,-1.02864184563082,-0.296282665851826,0.384375122447739,"No Potable"
0.532635681598907,1.0662344687769,-0.519892670276584,-0.529487378105375,-0.458447147440622,-0.124603323398377,1.80191042948056,-0.708592976959526,"No Potable"
1.83948334069086,0.5732214032065,1.32925543121959,-0.591473841504167,-0.645612157191116,-0.151145451177752,0.710530849641484,-1.67379596522297,"No Potable"
-1.1073428908678,-0.00930772220210736,0.236947559096696,-0.886281152054396,1.06555397718781,1.3005287890928,0.129435596639139,2.34706901516224,"No Potable"
0.798627201634691,-1.61512353843722,-0.231567280103525,-0.783994524076294,0.0150880202239255,2.47547559934076,-0.817071793797958,-1.35668809878993,"No Potable"
0.853153216772231,1.40939203643648,2.64939189594405,0.467670243917587,1.86335164791231,0.0727605807867925,-0.962121549479804,-1.87881006141075,"No Potable"
-0.076836707288724,0.320012216240365,0.241111829546705,0.358751797736637,1.56943110641016,-1.73033520841329,1.37396727189327,1.01639644780143,"No Potable"
-0.644535562236421,-1.08636832649228,-0.828099285654021,0.227164564038617,-1.22523814753662,-0.600026666860452,0.165262547692758,-0.639732213276356,"No Potable"
0.164308090791551,0.808752384265035,0.222944193541129,-1.29701389808344,-0.53604746698596,0.473596202374162,-0.00559440874098296,0.343712174444633,"No Potable"
0.3946336324977,-0.67153659620205,1.0470099645724,0.689245317346574,0.144055977426546,-1.50473230694944,-0.914522760202897,-0.0872808271871608,"No Potable"
-0.0192405805029954,0.491378906671463,-1.67376050120279,1.01599189584705,-0.370917915574997,-0.880025322479725,0.546785592333,1.04231220347668,"No Potable"
2.01759813394751,0.067400610211489,-1.59777030256512,-1.00125248278395,1.76575012584891,0.41476414809866,-2.32032142018178,0.776299739661812,"No Potable"
-0.692973975295375,2.42936197721921,-0.083008261823288,1.15136725521338,-0.891849187792713,-0.759125632482059,1.596650657713,1.38925213600313,"No Potable"
-2.97088160300227,-2.03015356967865,-1.18495145210721,1.80779637861298,0.968737940926971,-1.67991863405693,0.614150975474294,-0.432395613214402,"No Potable"
-1.63893584996165,-1.01883699295056,0.500257309992378,0.886886637834557,-0.277176659858632,-0.576045756557042,-0.308427013114343,1.56106864346251,"No Potable"
-0.270808020093702,0.613906476393205,-0.158884705238712,1.17916768909279,-1.10648213741726,1.04564293859271,0.329815632944882,-1.30022951810142,"No Potable"
0.727157293789128,-0.0878690957120067,-0.934612736951141,0.0124104634839858,0.675615886930087,-1.22142436093921,-0.509417832193401,-0.376012612978467,"No Potable"
-0.295390322543225,1.22213335365722,0.337744736128809,1.44977986242904,0.660032005795937,-0.232902893424588,-1.21984961453151,1.68734418663201,"No Potable"
0.448536031830549,-1.83999057240756,0.52371826436169,0.272359651105364,0.565105393948891,0.0767471923402446,-0.917864487263405,-0.432351407370435,"No Potable"
-1.01834055203148,-0.138234314566324,1.6725685298629,0.154530522219865,-0.522222236396864,0.481259906666165,-0.839234321663444,-0.157277606741805,"No Potable"
-0.965099842318057,-1.28385856657296,-0.166783121956765,1.59849401426189,-0.878247292119319,1.26438861684073,0.541910666346647,0.729195733011635,"No Potable"
-0.0171670978900156,-0.570030222305297,-1.01812539298035,0.118169061133795,-0.399637870161993,0.625014760154892,-0.772770673030488,0.665484652282149,"No Potable"
-0.0519196153224203,-1.25280320315193,0.111235768527761,0.754979490501309,-0.0141129002804294,0.60591816129437,1.14386887221254,1.10005819881629,"No Potable"
-1.09727901858393,-0.352883210424913,0.0376672928882996,1.6505999895402,0.822486648968292,-0.72544029305076,1.29233717103393,-1.30187377076266,"No Potable"
